station_idx,name,rR,zL,c,beta_deg,dxf_path,x_cp,y_cp,P,A,xmin,xmax,ymin,ymax,n_vertices
0,,0.125,0.0,0.120433447141891,34.1104050834199,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_000_r0.125.dxf,-0.24305940133086779,0.8213102912837549,247.5789675434967,1380.4653999831062,-33.40661845254662,67.08901503598597,-23.037610190454384,45.45909940621864,721
1,,0.13383838383838384,0.010101010101009989,0.13057966742356097,33.84228589077463,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_001_r0.134.dxf,-0.2593665172255797,0.8917271346218634,268.4368836907044,1622.8650513238208,-36.32647345111975,72.96778998492319,-24.82188406911714,48.950122924204834,721
2,,0.14267676767676768,0.020202020202020096,0.13582253425206564,32.59575888377535,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_002_r0.143.dxf,-0.2503650869828178,0.8542332708651053,279.2148161270312,1755.799619064468,-38.285177422307974,76.97182965443491,-25.055607112585104,49.26264468881907,721
3,,0.15151515151515152,0.030303030303030182,0.13888469163379324,31.16340318992896,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_003_r0.152.dxf,-0.23455814850694168,0.8018033534420361,285.5097929878249,1835.8620702830076,-39.7153801768425,79.92347445447737,-24.712973588886673,48.40181247880982,721
4,,0.16035353535353536,0.04040404040404031,0.14122251245673756,29.754340802458245,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_004_r0.160.dxf,-0.21838583201166983,0.8209183719381983,290.31572754655514,1898.187716855984,-40.92871287958379,82.43591453730141,-24.21006009279297,47.214476169621086,721
5,,0.1691919191919192,0.0505050505050504,0.1431208354973299,28.4148843995467,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_005_r0.169.dxf,-0.20352342404851242,0.7596561404930178,294.21817217142893,1949.5618471735306,-41.98303917140171,84.62155400239585,-23.64108180370885,45.893530844283724,721
6,,0.17803030303030304,0.06060606060606048,0.14483885233335075,27.14498624128843,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_006_r0.178.dxf,-0.18980991570769135,0.6979713427298435,297.7499554474092,1996.6476956795555,-42.95080849767254,86.62797508403912,-23.05926344612529,44.54467181604063,721
7,,0.18686868686868688,0.07070707070707061,0.14613768803913854,25.95926345716802,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_007_r0.187.dxf,-0.17689817619524462,0.7080425860910395,300.42001439431215,2032.6179481855252,-43.75473434958986,88.29931466069685,-22.44514430839686,43.13443048091954,721
8,,0.19570707070707072,0.0808080808080807,0.14717888801873213,24.805829341525186,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_008_r0.196.dxf,-0.16516847684574998,0.6436409412027864,302.5604431711318,2061.6850712343016,-44.460726538845755,89.7682372853967,-21.796244286426123,41.650939989621826,721
9,,0.20454545454545453,0.09090909090909079,0.14746424146182507,23.697295300890676,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_009_r0.205.dxf,-0.15331231159083103,0.5786613482166629,303.14705355639046,2069.687295660419,-44.910144308635836,90.71661931877328,-21.05599166132374,39.99130805151032,721
